Observed,Scaled_Observed,Chao1
221,335.92,269.4
219,332.88,281.2352941176471
216,328.32,244.57142857142856
210,319.2,259.44117647058823
212,322.24,238.74074074074073
214,325.28000000000003,252.20454545454544
215,326.8,242.38
218,331.36,242.53225806451613
224,340.48,272.0909090909091
219,332.88,254.02083333333337
223,338.96,252.33333333333337
219,332.88,252.62
216,328.32,260.0238095238095
211,320.72,242.6875
211,320.72,258.05882352941177
215,326.8,247.3269230769231
224,340.48,256
213,323.76,248.02083333333337
217,329.84000000000003,252.28
223,338.96,250.58620689655172
222,337.44,261.18518518518516
218,331.36,254.54347826086956
215,326.8,264
214,325.28000000000003,284.5333333333333
220,334.4,246.22413793103448
220,334.4,256.54347826086956
214,325.28000000000003,273.5238095238095
211,320.72,241.08333333333337
212,322.24,236.92307692307693
225,342,265.5
218,331.36,245.76923076923077
211,320.72,244.06521739130432
220,334.4,270.20454545454544
214,325.28000000000003,241.38
205,311.6,252.53125
219,332.88,247.16666666666663
220,334.4,270.3809523809524
218,331.36,253.02083333333337
211,320.72,260
218,331.36,246.16666666666663
219,332.88,255.75
216,328.32,242.66666666666663
211,320.72,251.0909090909091
218,331.36,268.3809523809524
220,334.4,248.16666666666663
219,332.88,249.42
226,343.52,264.5208333333333
221,335.92,261.6923076923077
216,328.32,232.01666666666665
215,326.8,241.32692307692307
218,331.36,251.62
216,328.32,239.1428571428571
215,326.8,236.875
216,328.32,242.22413793103448
216,328.32,253.23076923076923
214,325.28000000000003,240.74074074074073
218,331.36,248.08333333333337
216,328.32,268.9
215,326.8,243.16666666666663
218,331.36,243.35185185185185
223,338.96,273.3809523809524
216,328.32,249.9230769230769
206,313.12,240.5681818181818
216,328.32,254.0952380952381
213,323.76,231.6451612903226
212,322.24,246.24074074074073
212,322.24,239.8409090909091
227,345.04,279.0833333333333
221,335.92,242.40740740740745
220,334.4,270.625
222,337.44,257.28
213,323.76,225.6451612903226
222,337.44,253.1296296296296
209,317.68,270.6333333333333
214,325.28000000000003,250.54347826086956
217,329.84000000000003,247.08333333333337
215,326.8,259
215,326.8,249.5681818181818
213,323.76,251.0952380952381
220,334.4,276.8181818181818
218,331.36,269.88235294117646
206,313.12,240.02777777777777
210,319.2,252
222,337.44,243.72857142857143
218,331.36,260.32
215,326.8,261.0952380952381
219,332.88,287.4473684210526
214,325.28000000000003,239.92
220,334.4,270.625
218,331.36,260.02272727272725
215,326.8,241.32692307692307
215,326.8,253.52083333333337
219,332.88,247.57142857142856
219,332.88,254.55769230769232
219,332.88,286.5
218,331.36,242.44642857142856
220,334.4,262
214,325.28000000000003,233.44642857142856
204,310.08,227.12
216,328.32,256.3333333333333
220,334.4,247.38
224,340.48,262.72
216,328.32,250.5681818181818
226,343.52,249.34722222222223
220,334.4,268.2142857142857
219,332.88,255.54347826086956
216,328.32,242.22413793103448
211,320.72,259.4
214,325.28000000000003,260.225
220,334.4,260.0909090909091
220,334.4,250.08333333333337
213,323.76,243.8571428571429
217,329.84000000000003,245.98275862068965
223,338.96,257.57142857142856
216,328.32,248.3269230769231
214,325.28000000000003,250.36363636363637
215,326.8,229.5606060606061
218,331.36,254.16071428571428
225,342,258.9230769230769
218,331.36,254.98
215,326.8,242
223,338.96,246.34722222222223
217,329.84000000000003,239.81666666666663
218,331.36,244.32692307692307
224,340.48,243.63636363636363
216,328.32,272.0333333333333
214,325.28000000000003,260.225
218,331.36,260.025
215,326.8,245.76923076923077
210,319.2,228.96296296296296
215,326.8,259.02173913043475
214,325.28000000000003,250.21428571428572
213,323.76,243.76923076923077
211,320.72,241.42
212,322.24,236
207,314.64,247.11111111111111
224,340.48,268.02173913043475
214,325.28000000000003,248.24074074074073
211,320.72,238.8409090909091
214,325.28000000000003,260.225
222,337.44,262.19565217391306
218,331.36,252.3809523809524
217,329.84000000000003,249.8181818181818
218,331.36,256.20454545454544
217,329.84000000000003,253.98
219,332.88,244.35
218,331.36,246.98275862068965
224,340.48,263.44642857142856
220,334.4,239.9310344827586
213,323.76,232.9310344827586
216,328.32,250.5681818181818
219,332.88,283.97058823529414
224,340.48,279.6842105263158
216,328.32,251.02083333333337
216,328.32,251.02083333333337
213,323.76,261.6578947368421
226,343.52,262.81666666666666
212,322.24,233.33333333333337
219,332.88,255.54347826086956
221,335.92,257.98
225,342,265.0909090909091
222,337.44,245.765625
218,331.36,237.26666666666665
215,326.8,257
227,345.04,259.6666666666667
215,326.8,243.17391304347825
210,319.2,228.96296296296296
222,337.44,254.66666666666663
214,325.28000000000003,247.33333333333337
213,323.76,249.36363636363637
211,320.72,259.2142857142857
223,338.96,251.98275862068965
216,328.32,239.55769230769232
217,329.84000000000003,254.23076923076923
219,332.88,243.8965517241379
213,323.76,238.78571428571428
208,316.16,242.225
213,323.76,230.6551724137931
220,334.4,247.1129032258065
220,334.4,245.35185185185185
215,326.8,243.52083333333337
223,338.96,263.3333333333333
221,335.92,286.7894736842105
219,332.88,248.25
212,322.24,238.32692307692307
216,328.32,254.52083333333337
223,338.96,256.62
222,337.44,251.82258064516128
220,334.4,251.6875
215,326.8,235.41666666666663
220,334.4,270.20454545454544
204,310.08,224.8913043478261
215,326.8,237.23076923076923
217,329.84000000000003,235.96296296296296
225,342,275.0208333333333
215,326.8,248.06521739130432
216,328.32,246.42
214,325.28000000000003,258.1
212,322.24,260.6578947368421
214,325.28000000000003,249.02083333333337
218,331.36,235.6551724137931
222,337.44,268.0952380952381
220,334.4,258.9423076923077
221,335.92,247.22413793103448
212,322.24,244.5952380952381
214,325.28000000000003,245.6875
209,317.68,236.38
217,329.84000000000003,247.08333333333337
217,329.84000000000003,267.625
218,331.36,244.27272727272728
213,323.76,236.12
214,325.28000000000003,230.5
215,326.8,245.08333333333337
218,331.36,250.66666666666663
221,335.92,249.98275862068965
226,343.52,257.1296296296296
217,329.84000000000003,239.3448275862069
220,334.4,250.08333333333337
221,335.92,250.6296296296296
218,331.36,260.10526315789474
222,337.44,257.85185185185185
220,334.4,253.62
208,316.16,227.9310344827586
217,329.84000000000003,240.1428571428571
214,325.28000000000003,247.06521739130432
217,329.84000000000003,280.1842105263158
214,325.28000000000003,244.42
214,325.28000000000003,244.42
208,316.16,233.1304347826087
218,331.36,254.54347826086956
209,317.68,238.45454545454544
218,331.36,240.5625
219,332.88,259.0238095238095
219,332.88,249.08333333333337
222,337.44,262.3333333333333
211,320.72,232.78
212,322.24,230.5142857142857
221,335.92,257.98
210,319.2,238.9
219,332.88,250.6875
203,308.56,226.67391304347825
217,329.84000000000003,257
220,334.4,243.12
221,335.92,273.5952380952381
220,334.4,260.5
220,334.4,246.22413793103448
216,328.32,234.15
219,332.88,253.3809523809524
218,331.36,258.0909090909091
222,337.44,243.390625
208,316.16,272.5333333333333
215,326.8,274.55882352941177
225,342,263.5208333333333
216,328.32,254.94230769230768
208,316.16,226.96296296296296
216,328.32,260.1
221,335.92,243.81666666666663
218,331.36,252.7826086956522
222,337.44,246.8965517241379
220,334.4,249.4
222,337.44,250.01666666666665
214,325.28000000000003,236.23076923076923
216,328.32,241.78571428571428
225,342,263.72
226,343.52,260.57142857142856
210,319.2,240.08333333333337
226,343.52,257.2258064516129
214,325.28000000000003,241.38
215,326.8,261.0952380952381
214,325.28000000000003,292.125
224,340.48,261.5
216,328.32,254.52083333333337
216,328.32,239.1428571428571
213,323.76,240
213,323.76,245.8181818181818
215,326.8,243.88
209,317.68,227.5606060606061
220,334.4,246.265625
220,334.4,256.2142857142857
221,335.92,256.28
224,340.48,255.1296296296296
221,335.92,258.2307692307692
215,326.8,247
212,322.24,256.0238095238095
218,331.36,242.8965517241379
211,320.72,229.15
212,322.24,256.1
218,331.36,274.25
217,329.84000000000003,257.0909090909091
213,323.76,239.74074074074073
220,334.4,257.5
221,335.92,252.1296296296296
218,331.36,254.54347826086956
221,335.92,256.5576923076923
210,319.2,241.6875
217,329.84000000000003,241.44642857142856
217,329.84000000000003,240.6034482758621
209,317.68,232.55769230769232
217,329.84000000000003,284.5
218,331.36,258.5
215,326.8,237.81666666666663
218,331.36,249.3913043478261
211,320.72,257.69444444444446
218,331.36,245.76923076923077
218,331.36,242.06666666666663
207,314.64,237.42
211,320.72,237.74074074074073
224,340.48,251.1129032258065
221,335.92,261.0263157894737
216,328.32,244.57142857142856
217,329.84000000000003,267.3809523809524
215,326.8,262.05882352941177
212,322.24,244.4
218,331.36,233.05882352941177
222,337.44,275.77777777777777
218,331.36,272.85714285714283
215,326.8,244.76086956521735
216,328.32,248
219,332.88,267.0909090909091
220,334.4,244.8965517241379
215,326.8,240.35185185185185
226,343.52,260.91379310344826
217,329.84000000000003,259.1875
216,328.32,232
210,319.2,246
218,331.36,246.88
205,311.6,227.6875
223,338.96,250.16071428571428
214,325.28000000000003,241.38
217,329.84000000000003,236.26666666666665
218,331.36,251.33333333333337
209,317.68,241.8181818181818
215,326.8,270.225
212,322.24,226.5
220,334.4,262.1875
219,332.88,253.7826086956522
215,326.8,246.11363636363637
220,334.4,245.78571428571428
216,328.32,243.76923076923077
216,328.32,251.02083333333337
214,325.28000000000003,232.77586206896552
219,332.88,267.2142857142857
216,328.32,266.20454545454544
219,332.88,247.16666666666663
218,331.36,248.0178571428571
207,314.64,251.23684210526315
217,329.84000000000003,265.2142857142857
216,328.32,260.1
225,342,273.2142857142857
216,328.32,241.35185185185185
210,319.2,252
217,329.84000000000003,245.98275862068965
216,328.32,256.0909090909091
208,316.16,233.92
220,334.4,249.25
220,334.4,245.78571428571428
223,338.96,259.2142857142857
222,337.44,252.0178571428571
227,345.04,279.3636363636364
214,325.28000000000003,242.88
220,334.4,248.52083333333337
218,331.36,249.3913043478261
219,332.88,244.35185185185185
215,326.8,241.6304347826087
221,335.92,261.3333333333333
218,331.36,276.13157894736844
216,328.32,252.21428571428572
217,329.84000000000003,246.25
217,329.84000000000003,253.98
212,322.24,241.45454545454544
202,307.04,227.92857142857144
213,323.76,249.36363636363637
219,332.88,272.2894736842105
217,329.84000000000003,248.1296296296296
221,335.92,244.765625
221,335.92,251.41379310344828
209,317.68,245.21428571428572
215,326.8,261
217,329.84000000000003,273.25
213,323.76,242.76086956521735
199,302.48,219.45454545454544
218,331.36,236.77586206896552
209,317.68,257.6578947368421
210,319.2,232.6875
209,317.68,230.875
208,316.16,240.5952380952381
215,326.8,238.6034482758621
221,335.92,265.18
218,331.36,280.5
219,332.88,251
217,329.84000000000003,257.19565217391306
216,328.32,240.06666666666663
218,331.36,238.9032258064516
216,328.32,250.1052631578947
215,326.8,255
221,335.92,250.4
229,348.08,262.75
207,314.64,236.76086956521735
211,320.72,243.5952380952381
220,334.4,256.98
218,331.36,239.875
217,329.84000000000003,269.5952380952381
218,331.36,246.16666666666663
219,332.88,245.32692307692307
211,320.72,236.1304347826087
225,342,273.2142857142857
226,343.52,268.4807692307692
209,317.68,228.9310344827586
218,331.36,242
211,320.72,232.40740740740745
220,334.4,279.55882352941177
210,319.2,231.40740740740745
217,329.84000000000003,267.20454545454544
213,323.76,239.22413793103448
218,331.36,271.77777777777777
217,329.84000000000003,259.02272727272725
216,328.32,251.02083333333337
213,323.76,237
213,323.76,237.06666666666663
216,328.32,248
222,337.44,262.6923076923077
212,322.24,246.225
223,338.96,269
217,329.84000000000003,259.02272727272725
221,335.92,256.28
222,337.44,262.5
214,325.28000000000003,236.6851851851852
220,334.4,258.0952380952381
216,328.32,240
220,334.4,244.53225806451613
222,337.44,249.58620689655172
219,332.88,277.13157894736844
219,332.88,248.25
224,340.48,255.1296296296296
212,322.24,241.25
222,337.44,257.0208333333333
217,329.84000000000003,292.03125
226,343.52,270.02173913043475
221,335.92,254.9230769230769
221,335.92,275.5681818181818
220,334.4,247.76923076923077
220,334.4,258.20454545454544
216,328.32,260.1
217,329.84000000000003,237.6428571428571
211,320.72,253.1052631578947
216,328.32,247.6875
207,314.64,233.6304347826087
222,337.44,262.0263157894737
219,332.88,263.0238095238095
214,325.28000000000003,242.17391304347825
211,320.72,236.92
207,314.64,266.55882352941177
220,334.4,256.75
212,322.24,239
209,317.68,233
216,328.32,260
210,319.2,258.6578947368421
211,320.72,236.52083333333337
216,328.32,235.69230769230768
216,328.32,251.28
210,319.2,233.12
209,317.68,225.17307692307693
215,326.8,273.77777777777777
214,325.28000000000003,278
205,311.6,239.5681818181818
207,314.64,236.76086956521735
222,337.44,249.58620689655172
215,326.8,261
224,340.48,278.1875
221,335.92,245.8965517241379
227,345.04,257.41379310344826
210,319.2,234.92307692307693
216,328.32,285.03125
215,326.8,255.0909090909091
224,340.48,270.02272727272725
215,326.8,247.3269230769231
226,343.52,263.7857142857143
214,325.28000000000003,235.875
219,332.88,268
220,334.4,242.81666666666663
216,328.32,243.1129032258065
220,334.4,249.25
215,326.8,241.32692307692307
217,329.84000000000003,250.33333333333337
214,325.28000000000003,243.6296296296296
222,337.44,270.0909090909091
218,331.36,264
207,314.64,245.1176470588235
215,326.8,253.34782608695653
210,319.2,246.75
209,317.68,253.44444444444449
223,338.96,255.3269230769231
221,335.92,239.5142857142857
213,323.76,237.92307692307693
212,322.24,237.92
212,322.24,244.4
221,335.92,263.1875
224,340.48,272.02173913043475
206,313.12,232.27272727272728
216,328.32,240.92307692307693
219,332.88,280.3611111111111
215,326.8,239.92307692307693
217,329.84000000000003,249
209,317.68,230.40740740740745
217,329.84000000000003,257.3333333333333
217,329.84000000000003,247.0178571428571
217,329.84000000000003,257.3333333333333
208,316.16,235.52380952380952
217,329.84000000000003,243.32692307692307
218,331.36,254.98
209,317.68,225.01666666666665
211,320.72,229.48076923076923
223,338.96,250.5625
217,329.84000000000003,245.52083333333337
227,345.04,253.265625
220,334.4,247.16071428571428
219,332.88,242.1428571428571
216,328.32,238.3448275862069
216,328.32,249.33333333333337
214,325.28000000000003,239.92
211,320.72,243.8181818181818
225,342,271
214,325.28000000000003,264.625
210,319.2,248.0952380952381
216,328.32,246.76923076923077
213,323.76,251.72
225,342,277.3636363636364
210,319.2,239.45454545454544
219,332.88,256.5
217,329.84000000000003,272.225
221,335.92,249.01666666666665
222,337.44,270.02173913043475
218,331.36,260.02272727272725
217,329.84000000000003,239.81666666666663
218,331.36,262.2368421052632
208,316.16,235
219,332.88,259.3333333333333
216,328.32,260.1
215,326.8,241.22413793103448
217,329.84000000000003,259.025
216,328.32,247.3913043478261
223,338.96,269.08
216,328.32,240
216,328.32,264.6578947368421
211,320.72,239.17391304347825
222,337.44,253.1296296296296
220,334.4,260.3333333333333
209,317.68,247.025
227,345.04,275.02173913043475
220,334.4,244.06666666666663
216,328.32,248
213,323.76,238.35185185185185
219,332.88,240.87878787878788
207,314.64,228.1206896551724
212,322.24,252.0263157894737
207,314.64,257
223,338.96,256.62
221,335.92,257.2142857142857
216,328.32,244.17391304347825
218,331.36,266.2142857142857
211,320.72,230.22
216,328.32,238.23076923076923
207,314.64,273.0357142857143
216,328.32,242.32692307692307
224,340.48,258.24074074074076
222,337.44,250.890625
217,329.84000000000003,259.0869565217391
224,340.48,260.98
219,332.88,243.53225806451613
215,326.8,271.25
209,317.68,241.5952380952381
219,332.88,243.53225806451613
214,325.28000000000003,231.6551724137931
209,317.68,225.66666666666663
215,326.8,251.98
219,332.88,248.6296296296296
216,328.32,236.6428571428571
213,323.76,236.12
211,320.72,245.7826086956522
207,314.64,236.76086956521735
216,328.32,280
214,325.28000000000003,285.11538461538464
223,338.96,256.9230769230769
219,332.88,274.6842105263158
214,325.28000000000003,245.6875
215,326.8,239.8965517241379
220,334.4,248.4516129032258
221,335.92,255.7826086956522
222,337.44,264.0869565217391
222,337.44,249.16071428571428
215,326.8,237.6851851851852
216,328.32,243
220,334.4,246.22413793103448
211,320.72,261
217,329.84000000000003,288.1578947368421
219,332.88,249.76923076923077
223,338.96,269
212,322.24,238.74074074074073
218,331.36,240.3448275862069
222,337.44,257.5576923076923
220,334.4,248.16666666666663
212,322.24,241.25
220,334.4,253.33333333333337
223,338.96,255.66666666666663
216,328.32,249.0178571428571
211,320.72,240.6296296296296
216,328.32,254.20454545454544
217,329.84000000000003,239.0806451612903
212,322.24,226.5
216,328.32,242.22413793103448
220,334.4,270.20454545454544
217,329.84000000000003,243.74074074074073
213,323.76,240.76923076923077
219,332.88,255.75
215,326.8,242.76923076923077
224,340.48,274.0208333333333
216,328.32,237.78
215,326.8,249.7826086956522
221,335.92,247.22413793103448
212,322.24,232.16666666666663
218,331.36,237.140625
225,342,253.01666666666665
214,325.28000000000003,236.0806451612903
218,331.36,248.42
212,322.24,232.16666666666663
212,322.24,265.3333333333333
221,335.92,265.02173913043475
216,328.32,252.36363636363637
213,323.76,241.52083333333337
216,328.32,244.52083333333337
211,320.72,237.32692307692307
219,332.88,287.4473684210526
212,322.24,242.42
218,331.36,252.7826086956522
213,323.76,247.225
217,329.84000000000003,255.52083333333337
218,331.36,246.57142857142856
222,337.44,260.5208333333333
225,342,252.58620689655172
213,323.76,253.0909090909091
222,337.44,246.06666666666663
222,337.44,253.1296296296296
226,343.52,268.875
221,335.92,247.22413793103448
221,335.92,267
218,331.36,248.08333333333337
206,313.12,244.0952380952381
211,320.72,241.8571428571429
220,334.4,253.3793103448276
222,337.44,256.57142857142856
216,328.32,254.52083333333337
220,334.4,258.5208333333333
211,320.72,239.16666666666663
223,338.96,249.22413793103448
220,334.4,247.1129032258065
219,332.88,244.35185185185185
221,335.92,259.08620689655174
212,322.24,232.16666666666663
217,329.84000000000003,268.3611111111111
210,319.2,254.44444444444449
209,317.68,245.0263157894737
210,319.2,241.6875
217,329.84000000000003,237.9032258064516
223,338.96,250.1129032258065
217,329.84000000000003,245.57142857142856
221,335.92,250.4
217,329.84000000000003,242.78571428571428
221,335.92,243.81666666666663
216,328.32,245.76086956521735
225,342,269.0833333333333
220,334.4,258.9423076923077
219,332.88,261.1875
210,319.2,252.1052631578947
221,335.92,248.1129032258065
209,317.68,247.025
216,328.32,249.33333333333337
218,331.36,239.875
217,329.84000000000003,243.74074074074073
200,304,232.8181818181818
213,323.76,244.6875
210,319.2,246.21428571428572
213,323.76,241.57142857142856
218,331.36,254.54347826086956
214,325.28000000000003,258
218,331.36,260.0869565217391
216,328.32,252.21428571428572
214,325.28000000000003,249.02083333333337
217,329.84000000000003,269.9
213,323.76,242.76086956521735
212,322.24,258.42105263157896
224,340.48,249.80645161290323
217,329.84000000000003,250.06521739130432
207,314.64,245
217,329.84000000000003,242.35185185185185
216,328.32,264.6578947368421
217,329.84000000000003,236.63636363636363
220,334.4,254.7826086956522
215,326.8,238.29032258064515
217,329.84000000000003,233.5
211,320.72,253.47058823529412
214,325.28000000000003,264.3809523809524
215,326.8,251.54347826086956
221,335.92,259.3478260869565
219,332.88,250.5
214,325.28000000000003,252.34782608695653
219,332.88,255.75
218,331.36,246.98275862068965
213,323.76,235.23076923076923
212,322.24,244.11111111111111
206,313.12,225.69230769230768
217,329.84000000000003,246.6296296296296
221,335.92,251.76923076923077
213,323.76,239.74074074074073
215,326.8,244.45454545454544
227,345.04,252.35
213,323.76,255.1052631578947
218,331.36,262
221,335.92,247.74074074074073
214,325.28000000000003,260.225
211,320.72,241.08333333333337
215,326.8,259.0833333333333
215,326.8,242
211,320.72,249
215,326.8,240.35185185185185
218,331.36,256.20454545454544
218,331.36,264
216,328.32,244.16666666666663
209,317.68,243.3809523809524
225,342,275.0869565217391
218,331.36,246.52083333333337
205,311.6,243.02777777777777
220,334.4,255.55769230769232
223,338.96,261.5208333333333
214,325.28000000000003,240.74074074074073
215,326.8,241.32692307692307
215,326.8,247.3269230769231
215,326.8,247.3269230769231
215,326.8,244.25
211,320.72,241.08333333333337
217,329.84000000000003,255.20454545454544
217,329.84000000000003,261.1
214,325.28000000000003,245.3913043478261
225,342,255.0178571428571
225,342,252.16071428571428
225,342,256.5
217,329.84000000000003,242.78571428571428
212,322.24,246.225
210,319.2,235.52083333333337
217,329.84000000000003,265.0909090909091
216,328.32,239.1428571428571
211,320.72,229.28571428571428
218,331.36,254.36363636363637
211,320.72,244.06521739130432
219,332.88,249.76923076923077
218,331.36,270.5952380952381
219,332.88,253.57142857142856
217,329.84000000000003,271.85714285714283
211,320.72,245.3809523809524
209,317.68,245.0263157894737
216,328.32,249.06521739130432
219,332.88,242.765625
226,343.52,276.0208333333333
222,337.44,270.4
213,323.76,243.42
217,329.84000000000003,235.6451612903226
217,329.84000000000003,245.01666666666665
223,338.96,265.4807692307692
224,340.48,270.08
214,325.28000000000003,248.225
215,326.8,241.32692307692307
212,322.24,228.5
216,328.32,298.2857142857143
205,311.6,275.0416666666667
216,328.32,247.6875
212,322.24,243.3913043478261
214,325.28000000000003,247.33333333333337
212,322.24,240.52083333333337
219,332.88,246.76923076923077
205,311.6,245.0263157894737
214,325.28000000000003,248.3809523809524
220,334.4,244.44642857142856
215,326.8,249.7826086956522
223,338.96,255
224,340.48,268.02173913043475
220,334.4,262.0869565217391
214,325.28000000000003,241.76923076923077
220,334.4,245.80645161290323
213,323.76,268.125
218,331.36,264.02272727272725
223,338.96,263.5
209,317.68,228.9310344827586
217,329.84000000000003,240.29032258064515
223,338.96,260.5
220,334.4,252.66666666666663
227,345.04,258.5
220,334.4,258.5208333333333
216,328.32,264.4
213,323.76,233.94230769230768
219,332.88,263
218,331.36,260.02272727272725
216,328.32,238.0806451612903
206,313.12,248.47058823529412
222,337.44,279.6
207,314.64,235.9
217,329.84000000000003,253.36363636363637
213,323.76,233.94230769230768
215,326.8,249.5681818181818
220,334.4,260.3333333333333
215,326.8,249.5681818181818
215,326.8,232.16071428571428
218,331.36,249.1296296296296
218,331.36,260.32
204,310.08,236.4
220,334.4,247.76923076923077
212,322.24,240.88
217,329.84000000000003,250.06521739130432
217,329.84000000000003,252.28
215,326.8,251.21428571428572
222,337.44,247.78571428571428
221,335.92,254.06521739130432
218,331.36,256.5208333333333
210,319.2,243.06521739130432
216,328.32,254.34782608695653
206,313.12,221.51724137931035
210,319.2,232.6875
217,329.84000000000003,264.53125
215,326.8,249.225
212,322.24,250.20454545454544
215,326.8,250.02083333333337
211,320.72,237.32692307692307
218,331.36,264.225
220,334.4,253.9230769230769
213,323.76,243.42
214,325.28000000000003,262.6578947368421
214,325.28000000000003,244.76923076923077
222,337.44,252.41379310344828
211,320.72,251
221,335.92,257.75
217,329.84000000000003,250.06521739130432
217,329.84000000000003,274.78125
213,323.76,247.5681818181818
222,337.44,255.9230769230769
211,320.72,241.08333333333337
218,331.36,248.42
216,328.32,240.92307692307693
214,325.28000000000003,248.5681818181818
224,340.48,274.20454545454544
214,325.28000000000003,258.0238095238095
224,340.48,268
213,323.76,241.6578947368421
218,331.36,250.66666666666663
214,325.28000000000003,244.08333333333337
217,329.84000000000003,234.015625
219,332.88,253.5681818181818
215,326.8,253.0952380952381
223,338.96,257.57142857142856
206,313.12,242.125
212,322.24,234.23076923076923
215,326.8,250.85185185185185
223,338.96,258.6290322580645
216,328.32,262.02272727272725
216,328.32,240.5
206,313.12,228.6875
211,320.72,244.06521739130432
218,331.36,251.9230769230769
220,334.4,258.9423076923077
211,320.72,238.76923076923077
213,323.76,251.0952380952381
212,322.24,222.24242424242425
212,322.24,245.33333333333337
226,343.52,257.5
211,320.72,238
209,317.68,243.7826086956522
219,332.88,249.42
218,331.36,258.0238095238095
218,331.36,258.0909090909091
207,314.64,226.69230769230768
217,329.84000000000003,247.0178571428571
211,320.72,255.1
221,335.92,265.1
218,331.36,262
216,328.32,248.3269230769231
218,331.36,258.19565217391306
217,329.84000000000003,248.6875
213,323.76,253.0263157894737
224,340.48,293.44444444444446
219,332.88,246.76923076923077
217,329.84000000000003,244.38
210,319.2,235.92
222,337.44,264.02272727272725
218,331.36,241.6034482758621
213,323.76,246.33333333333337
220,334.4,238.01470588235293
215,326.8,255.19565217391303
216,328.32,256.5
212,322.24,250.025
225,342,258.62
211,320.72,239.17391304347825
224,340.48,252.57142857142856
217,329.84000000000003,261.02173913043475
214,325.28000000000003,245.11363636363637
216,328.32,254.20454545454544
220,334.4,268
210,319.2,233.12
212,322.24,267.125
210,319.2,244.5681818181818
222,337.44,268.0208333333333
214,325.28000000000003,252
206,313.12,232.6304347826087
217,329.84000000000003,239.0806451612903
216,328.32,252.54347826086956
216,328.32,236.25
216,328.32,254.52083333333337
220,334.4,247.38
215,326.8,243.52083333333337
215,326.8,235.41666666666663
221,335.92,243.5625
202,307.04,225.12
216,328.32,247.6875
219,332.88,257.72
221,335.92,255.57142857142856
220,334.4,255.55769230769232
219,332.88,277.13157894736844
214,325.28000000000003,236.23076923076923
216,328.32,245.45454545454544
215,326.8,246.3913043478261
220,334.4,254.57142857142856
218,331.36,260
215,326.8,255.02380952380952
214,325.28000000000003,252
219,332.88,269.0869565217391
220,334.4,260.3333333333333
216,328.32,258.02272727272725
223,338.96,259.98
214,325.28000000000003,240.74074074074073
222,337.44,246.53225806451613
220,334.4,262.1875
220,334.4,243.1428571428571
214,325.28000000000003,243.25
221,335.92,255.91379310344828
215,326.8,251.1
216,328.32,249.9230769230769
213,323.76,255.02272727272728
216,328.32,262.0952380952381
214,325.28000000000003,232.01470588235293
209,317.68,253.1
210,319.2,228.48076923076923
214,325.28000000000003,260.42105263157896
211,320.72,240.16666666666663
218,331.36,279.6333333333333
220,334.4,270.20454545454544
212,322.24,233.40740740740745
226,343.52,268.0869565217391
216,328.32,241.78571428571428
212,322.24,234.6851851851852
217,329.84000000000003,257.5
226,343.52,264.3478260869565
211,320.72,235
217,329.84000000000003,269.3636363636364
219,332.88,255.36363636363637
218,331.36,264.02272727272725
202,307.04,226.3809523809524
215,326.8,248.33333333333337
218,331.36,262
217,329.84000000000003,240.04545454545456
207,314.64,234.16071428571428
221,335.92,255.7826086956522
214,325.28000000000003,235.1206896551724
223,338.96,261.20454545454544
215,326.8,245.08333333333337
220,334.4,256.54347826086956
208,316.16,233.52083333333337
220,334.4,254.24074074074073
201,305.52,225.3809523809524
220,334.4,268.4
219,332.88,247.16666666666663
219,332.88,263.0833333333333
217,329.84000000000003,250.33333333333337
214,325.28000000000003,244.76923076923077
209,317.68,224.0178571428571
216,328.32,242.74074074074073
225,342,273.02173913043475
222,337.44,258.98
212,322.24,279.8461538461538
221,335.92,241.9032258064516
220,334.4,273.77777777777777
213,323.76,265.53125
224,340.48,268.0833333333333
221,335.92,263.02272727272725
220,334.4,253.9230769230769
213,323.76,262.44117647058823
213,323.76,244.3913043478261
213,323.76,243.42
212,322.24,225.06666666666663
220,334.4,254.7826086956522
210,319.2,229.69230769230768
220,334.4,240.9032258064516
218,331.36,256.0952380952381
224,340.48,259.28
212,322.24,262.3809523809524
220,334.4,266.02272727272725
210,319.2,238.88
216,328.32,237.6
221,335.92,248.16071428571428
211,320.72,251
209,317.68,241.5952380952381
221,335.92,256.5576923076923
213,323.76,241.17391304347825
211,320.72,234.12
224,340.48,260.54347826086956
220,334.4,251.8793103448276
219,332.88,252.0178571428571
211,320.72,272.6333333333333
214,325.28000000000003,246
214,325.28000000000003,233.22
217,329.84000000000003,252.02083333333337
220,334.4,258.5208333333333
221,335.92,247.32692307692307
212,322.24,241.25
211,320.72,239.88
224,340.48,260.75
219,332.88,259.0909090909091
211,320.72,239.16666666666663
214,325.28000000000003,252
221,335.92,269.02173913043475
218,331.36,273.125
221,335.92,281.63157894736844
218,331.36,268.3809523809524
217,329.84000000000003,233.01470588235293
222,337.44,254
214,325.28000000000003,254.0263157894737
217,329.84000000000003,243.74074074074073
211,320.72,253
214,325.28000000000003,235.1206896551724
208,316.16,248.0263157894737
219,332.88,253.57142857142856
220,334.4,260.19565217391306
213,323.76,248.28
219,332.88,261.1875
218,331.36,270.3636363636364
216,328.32,256.19565217391306
214,325.28000000000003,252.34782608695653
217,329.84000000000003,245.01666666666665
210,319.2,258.4
224,340.48,255.8793103448276
212,322.24,268.25
211,320.72,260
214,325.28000000000003,230.5
